	Event_Type	Count	Sample_sentence	Trigger	Start	End
1299	Life:Injure	121	وتتهم الولايات المتحدة بن لادن بالوقوف وراء الاعتداءات التي تعرضت لها سفاراتها في افريقيا الشرقية في آب/اغسطس 1998 ما ادى الى مقتل 220 شخصا ووقوع الاف الجرحى.	الجرحى	26	27
1300	Life:Injure	121	وتميزت الدقائق العشرين الاولى بالحذر من جانب الفريقين وقد توقفت المباراة لمدة ربع ساعة بعد ان رمى احد مشجعي الفريق الاسباني عصا من البلاستيك باتجاه حارس ميلان كريستيان ابياتي من دون ان يصاب الاخير بالاذى.	يصاب	32	33
1301	Life:Injure	121	واضافت ان الطيار وليام هيغن (53 عاما) وهو احد اكثر الطيارين خبرة في الشركة التي يعمل فيها منذ ثلاثين سنة اصيب بجرح في اذنه واصبعه.	اصيب	22	23
1302	Life:Injure	121	واصيب اربعة ركاب ومضيفة اصابات طفيفة.	اصيب	0	1
1303	Life:Injure	121	وكان الدبلوماسي الاسرائيلي شلومو رازابي تعرض لاطلاق نار واصيب بجرح في ساقه مساء امس الثلاثاء فى عمان.	اصيب	8	9
1304	Life:Injure	121	القدس 12-7 (اف ب)- اعلن ناطق باسم الجيش الاسرائيلي ان جنديين اسرائيليين وامرأة اصيبوا بجروح، اثنان منهم في حال الخطر، بعد ظهر اليوم الخميس اثناء هجوم مسلح على سيارتهم في شمال الضفة الغربية.	اصيبوا	16	17
1305	Life:Injure	121	واضافة الى الجنديين، وأحدهما بحال الخطر، اصيبت امراة في الحادث وهي من سكان مستوطنة خوميش شمال نابلس على بعد بضعة كيلومترات الى الشمال من برقة.	اصيبت	8	9
1306	Life:Injure	121	وافادت الاذاعة العسكرية ان سائق السيارة لم يصب الا انه كان في حال صدمة.	يصب	7	8
1307	Life:Injure	121	مرجعيون (لبنان) 11-19 (اف ب) - افادت الشرطة ان مدنيا لبنانيا اصيب بجروح اليوم الاحد برصاصة اسرائيلية بينما كان يرشق الحجارة على موقع اسرائيلي قرب ضريح العباد الديني عند الحدود اللبنانية الاسرائيلية.	بجروح	16	17
1308	Life:Injure	121	واوضح المصدر ان محمد حسن (30 عاما) اصيب في ساقه برصاصة اطلقها جندي اسرائيلي بينما كان يرشق الحجارة مع عشرات من الشبان باتجاه موقع اسرائيلي قرب الضريح.	اصيب	9	10
1309	Life:Injure	121	"وكان سائق شاحنة محملة بمواد البناء قد اصيب الاربعاء بجروح برصاص اسرائيلي اطلق عليه اثناء مروره قرب ""بوابة فاطمة""."	اصيب	7	8
1310	Life:Injure	121	ومنذ انسحاب الدولة العبرية ادى اطلاق النار الاسرائيلي عند الحدود مع لبنان الى مقتل عشرة مدنيين لبنانيين على الاقل والى اصابة نحو اربعين اخرين بجروح.	اصابة	20	21
1311	Life:Injure	121	وفي السابع من الجاري قتل فلسطينيان في لبنان واصيب 17 بجروح بنيران من الجانب الاسرائيلي من الحدود.	اصيب	8	9
1312	Life:Injure	121	شنت القوات الفلبينية هجوما جديدا على المتمردين الإسلاميين الذين يحتجزون 17 رهينة فقد أطلق العسكريون وابلا من القذائف المدفعية وشنوا غارات جوية على مخابئ المتمردين بالقرب من جبل داهو في جزيرة هاو لو بعد معركة جرت أمس وقال المسئولون الفليبون أن القوات قتلت ثلاثة من المتمردين بينما أصيب جندي واحد بجراح وقال القادة العسكريون للصحفيين إنهم متأكدون من عدم وجود الرهائن في التلال التي استهدفها الهجوم وقد فر أكثر من ثلاثين ألف قروي من منازلهم هربا من القتال ويخشى العاملون في مجال الصحة انتشار الأمراض في ملاجئ النازحين بسبب الأوضاع غير الصحية	أصيب	47	48
1313	Life:Injure	121	القدس 11-15 (اف ب)- افاد مصدر في الشرطة ان عنصرا في حرس الحدود الاسرائيلي اصاب نفسه وعاملين فلسطينيين اثنين بجروح عبر اطلاقه النار عرضا اليوم الاربعاء في بيت شمش قرب القدس.	اصاب	17	18
1314	Life:Injure	121	واوضح المصدر ان احد الفلسطينيين اصيب اصابة خطرة في حين ان الفلسطيني الاخر وعنصر حرس الحدود اصيبا بجروح طفيفة.	اصيب	5	6
1315	Life:Injure	121	واوضح المصدر ان احد الفلسطينيين اصيب اصابة خطرة في حين ان الفلسطيني الاخر وعنصر حرس الحدود اصيبا بجروح طفيفة.	اصيبا	16	17
1316	Life:Injure	121	تحولت المسيرات الجماهيرية في الأراضي الفلسطينية والرامية لتأييد الزعيم الفلسطيني ياسر عرفات خلال مشاركته في أعمال قمة شرم الشيخ تحولت إلى مواجهات عنيفة بين قوات الاحتلال الإسرائيلي والفلسطينيين ففي مدينة بيت لحم بالضفة الغربية استشهد صبي فلسطيني في الثالثة عشر من عمره بعد إصابته برصاص جندي إسرائيلي عند المدخل الشمالي للمدينة وفي مدينة غزة أصيب نحو خمسين شخصا عندما قامت قوات الاحتلال بإطلاق الرصاص الحي والغاز المسيل للدموع على المسيرات التي اندلعت لتأييد الرئيس عرفات وفي خان يونس أصيب ثمانية وثلاثون مواطنا فلسطينيا عندما أطلقت قوات الاحتلال النار عليهم خلال مسيرة تأييد للرئيس عرفات واستنكار للمجازر الإسرائيلية وقد وقعت المواجهات بالقرب من منطقة حاجز التفاح في مستوطنة كفر داروم الإسرائيلية المقامة على أراضي فلسطينية وفي نابلس تظاهر نحو ثلاثة آلاف فلسطيني وقام المتظاهرون بإحراق العلم الإسرائيلي مطالبين الرئيس عرفات بعدم الخضوع للضغوط الأمريكية أو تقديم أي تنازلات للإسرائيليين وفي مدينة رفح الفلسطينية0 على الحدود المصرية استشهد شرطي فلسطيني وأصيب نحو ستة آخرين من عناصر الأمن الوطني الفلسطيني عندما حاولت وحدة للجيش الإسرائيلي مدعومة بالمدرعات احتلال عمارة سكنية فلسطينية بالقرب من الحدود وقد حاولت الوحدة إقامة حاجز أمني وسط مساكن الفلسطينيين فقامت حركة المقاومة من أعضاء كتيبة فتح بالتصدي لها وأجبرتها على التراجع وفي رام الله ووسط مشاعر الحزن العميق شيعت جنازة شهيد فلسطيني لقي مصرعه متأثرا بجراحه خلال الاشتباكات الدامية مع قوات الاحتلال لينضم إلى قائمة الشهداء الفلسطينيين الذين اغتالتهم رصاصات الغدر الإسرائيلية	إصابت	43	44
