	Unnamed: 0	Event_Type	Count	Sample_sentence	Trigger	Start	End	sentence_translation	trigger_translation
150	150	Movement:Transport	99	新华社安曼１２月２６日电（记者鲁绍明 王丙飞）约旦驻塞拉利 昂的最后一批维和部队官兵２５日夜乘飞机返回约旦首都安曼。	返回	6	7	Xinhua News Agency, Amman, December 26 (Reporter Lu Shaoming, Wang Bingfei) The last batch of Jordanian peacekeepers stationed in Sierra Leone flew back to the Jordanian capital Amman on the night of the 25th.	return
151	151	Movement:Transport	99	约旦今年向塞拉利昂派出了１８５０名官兵的维和部队。	派出	0	1	Jordan sent 1,850 peacekeeping troops to Sierra Leone this year.	send
152	152	Movement:Transport	99	新华社北京１０月３日电（记者任忆）今天，上百名环保志愿者来 到北京中山公园，在这里举办“我给你一个家”动物救助活动，以 此纪念即将到来的“世界动物日”。	"来
到"	6	8	Xinhua News Agency, Beijing, October 3 (Reporter Ren Yi) Today, hundreds of environmental protection volunteers came to Beijing Zhongshan Park to host an &quot;I Give You a Home&quot; animal rescue activity to commemorate the upcoming &quot;World Animal Day&quot; &quot;.	come
153	153	Movement:Transport	99	新华社北京１０月１２日电（记者谭国器）全国人大常委会委员长 李鹏今天在人民大会堂会见了由国际狮子会会长让·贝亚尔率领的 国际狮子会代表团及来京参加“世界视觉日”活动的９个国家和地 区的眼科专家。	来	8	9	Xinhua News Agency, Beijing, October 12 (Reporter Tan Guoqi) Li Peng, chairman of the Standing Committee of the National People&#39;s Congress, met today with a delegation from the International Lions Club led by President Jean Beyer of the International Lions Club and came to Beijing to participate in the &quot;World Ophthalmologists from 9 countries and regions with Vision Day.	Come
154	154	Movement:Transport	99	国际狮子会代表团是应中国残疾人联合会和卫生部的邀请于１０月 ９日抵京，出席在北京举办的国际狮子会２０００年“世界视觉日 ”活动的。	抵	1	2	The International Lions Club delegation arrived in Beijing on October 9 at the invitation of the China Disabled Persons&#39; Federation and the Ministry of Health to attend the International Lions Club World Vision Day 2000 event in Beijing.	Arrive
155	155	Movement:Transport	99	高雄县龙发塘一名精神病犯昨天深夜突然的自杀，龙发塘指出，这 名死者是去年4月因为自焚由家 人送到龙发塘接受治疗，没想到 确突然的自杀，家属也很无奈。	送到	6	7	A mental patient in Longfatang, Kaohsiung County suddenly committed suicide late last night. Longfatang pointed out that the deceased was sent to Longfatang for treatment by his family last April because of self-immolation. He did not expect that the suicide suddenly occurred, and his family members were helpless .	Deliver
156	156	Movement:Transport	99	第二天上班，老板让我去长途车站托运主板，比头一天轻多了，我 冒着酷暑干完了。	去	2	3	The next day I went to work. The boss asked me to check the motherboard at the long-distance station. It was much lighter than the previous day.	go with
157	157	Movement:Transport	99	第三天上班，老板还是让我去车站托运散件，和第二天差不多，我 冒着酷暑又干完了。	去	2	3	On the third day at work, the boss still asked me to check in the parts at the station, which was almost the same as the next day.	go with
158	158	Movement:Transport	99	新华社河内１２月２５日电（记者张加祥　侯鹤祥）越南国家主席 陈德良今天上午乘专机前往中国进行正式友好访问时在河内机场对 本社记者说，他应江泽民主席邀请进行的这次访问将是越中友好合 作关系发展进程中又一个重要里程碑。	访问	6	7	Xinhua News Agency, Hanoi, December 25 (Reporter Zhang Jiaxiang, Hou Hexiang) Vietnamese President Chen Deliang told a reporter at the Hanoi Airport during a formal friendly visit to China by special plane this morning that he was invited by President Jiang Zemin to visit Vietnam China Another important milestone in the development of friendly cooperative relations.	access
159	159	Movement:Transport	99	新华社河内１２月２５日电（记者张加祥　侯鹤祥）越南国家主席 陈德良今天上午乘专机前往中国进行正式友好访问时在河内机场对 本社记者说，他应江泽民主席邀请进行的这次访问将是越中友好合 作关系发展进程中又一个重要里程碑。	访问	9	10	Xinhua News Agency, Hanoi, December 25 (Reporter Zhang Jiaxiang, Hou Hexiang) Vietnamese President Chen Deliang told a reporter at the Hanoi Airport during a formal friendly visit to China by special plane this morning that he was invited by President Jiang Zemin to visit Vietnam China Another important milestone in the development of friendly cooperative relations.	access
160	160	Movement:Transport	99	新华社河内１２月２５日电（记者张加祥　侯鹤祥）越南国家主席 陈德良今天上午乘专机前往中国进行正式友好访问时在河内机场对 本社记者说，他应江泽民主席邀请进行的这次访问将是越中友好合 作关系发展进程中又一个重要里程碑。	前往	6	7	Xinhua News Agency, Hanoi, December 25 (Reporter Zhang Jiaxiang, Hou Hexiang) Vietnamese President Chen Deliang told a reporter at the Hanoi Airport during a formal friendly visit to China by special plane this morning that he was invited by President Jiang Zemin to visit Vietnam China Another important milestone in the development of friendly cooperative relations.	Go to
161	161	Movement:Transport	99	陈德良说，他十分高兴江泽民主席在人类即将跨入新世纪、新千年 这个美好的时刻邀请他访华，并相信通过双方的努力，一定能够把 一个更加美好的越中友好合作关系带入２１世纪。	访	5	6	Chen Deliang said that he was very pleased that President Jiang Zemin invited him to visit China at a beautiful moment when mankind was about to enter the new century and the new millennium, and believed that through the efforts of both sides, it would be possible to bring a better Vietnam-China friendly cooperative relationship into the 21st century .	visit
162	162	Movement:Transport	99	这个月13号苏建何获准到医院探视病危的父亲，时隔半个月苏爸 爸因为肺癌在下午病逝，亲友们 获悉消息之后聚在一起追思这位 奔走10年却再也没有机会看到自己儿子平反的苏爸爸。	到	0	1	On the 13th of this month, Su Jianhe was allowed to visit a critically ill father in the hospital. His father died of lung cancer in the afternoon after half a month. After learning of the news, relatives and friends got together to reflect on the man who had been away for 10 years and never saw his son rehabilitated Da Su.	To
163	163	Movement:Transport	99	在以巴流血冲突持续近两个月后，１００多名以色列和平倡导者２ ５日来到东耶路撒冷的巴勒斯坦办事处“东方大厦”，参加一场巴 勒斯坦和以色列人面对面的沟通会，为中东和平搭起一座心桥。	来到	3	4	After the Israeli-Palestinian bloody conflict lasted for nearly two months, more than 100 Israeli peace advocates came to the Palestinian Office &quot;Oriental Building&quot; in East Jerusalem on the 25th to participate in a face-to-face communication meeting between Palestinians and Israelis for peace in the Middle East. Build a heart bridge.	come
164	164	Movement:Transport	99	会议结束时通过了四点声明，即要求以色列政府从在１９６７年战 争中占领的包括东耶路撒冷在内的土地上撤出；撤除定居点；以联 合国决议为基础解决巴难民问题；建立以东耶路撒冷为首都的巴勒 斯坦国，实现以巴持久和平。	撤出	3	4	At the end of the meeting, a four-point statement was adopted, calling for the Israeli government to withdraw from the land, including East Jerusalem, occupied during the 1967 war; the removal of settlements; the resolution of the Palestinian refugees based on United Nations resolutions; and the establishment of East Jerusalem As the state of Palestine, it will achieve lasting peace between Israel and Palestine.	Withdraw
165	165	Movement:Transport	99	古巴足球协会主席路易斯·埃尔南德斯希望古巴的球队，而不是个 别队员，能够到法国进行比赛、观摩学习。	到	7	8	President of the Cuban Football Association, Luis Hernández, hopes that Cuban teams, not individual players, will be able to go to France to play games and observe and learn.	To
166	166	Movement:Transport	99	印度铁道部门官员介绍，货运列车是从卢遮亚拉开往安巴拉方向， 而客运列车是从安巴拉方向开来，客运列车接近车站时货运列车刚 刚脱轨，于是发生了这场灾难。	开往	2	3	Officials from the Indian Railways Department said that the freight train was heading from Lujayala to Ambala, and the passenger train was heading from Ambala. The passenger train had just derailed when the passenger train was approaching the station, so the disaster occurred.	Drive to
167	167	Movement:Transport	99	印度铁道部门官员介绍，货运列车是从卢遮亚拉开往安巴拉方向， 而客运列车是从安巴拉方向开来，客运列车接近车站时货运列车刚 刚脱轨，于是发生了这场灾难。	开来	4	5	Officials from the Indian Railways Department said that the freight train was heading from Lujayala to Ambala, and the passenger train was heading from Ambala. The passenger train had just derailed when the passenger train was approaching the station, so the disaster occurred.	Drive
